# tensixbench raw points -- see docs/plans/tensix-cost-benchmark.md
# arch=blackhole magic=0x7B10CE05 unroll=64 probe_mask=0xFFFFF dvalid_setup=once src_format=undefined src_style=undefined mm_block=8 variants=t1,t2,t3 fidelities=LoFi,HiFi2,HiFi4
phase,variant,probe_id,probe,unit,active_threads,thread,n,unroll,cycles
A,t1,9,SETDMAREG,THCON,1,1,96,64,6347
A,t1,9,SETDMAREG,THCON,1,1,128,64,8459
A,t1,10,ADDDMAREG,THCON,1,1,32,64,6058
A,t1,10,ADDDMAREG,THCON,1,1,64,64,12221
A,t1,10,ADDDMAREG,THCON,1,1,96,64,18369
A,t1,10,ADDDMAREG,THCON,1,1,128,64,24513
A,t1,11,MULDMAREG,THCON,1,1,32,64,6061
A,t1,11,MULDMAREG,THCON,1,1,64,64,12221
A,t1,11,MULDMAREG,THCON,1,1,96,64,18369
A,t1,11,MULDMAREG,THCON,1,1,128,64,24513
A,t1,12,SHIFTDMAREG,THCON,1,1,32,64,6058
A,t1,12,SHIFTDMAREG,THCON,1,1,64,64,12221
A,t1,12,SHIFTDMAREG,THCON,1,1,96,64,18369
A,t1,12,SHIFTDMAREG,THCON,1,1,128,64,24513
A,t1,13,CMPDMAREG,THCON,1,1,32,64,6061
A,t1,13,CMPDMAREG,THCON,1,1,64,64,12221
A,t1,13,CMPDMAREG,THCON,1,1,96,64,18369
A,t1,13,CMPDMAREG,THCON,1,1,128,64,24513
A,t1,14,RDCFG,CFG,1,1,32,64,2137
A,t1,14,RDCFG,CFG,1,1,64,64,4235
A,t1,14,RDCFG,CFG,1,1,96,64,6347
A,t1,14,RDCFG,CFG,1,1,128,64,8459
A,t1,15,SETRWC,MATH,1,1,32,64,2138
A,t1,15,SETRWC,MATH,1,1,64,64,4235
A,t1,15,SETRWC,MATH,1,1,96,64,6347
A,t1,15,SETRWC,MATH,1,1,128,64,8459
A,t1,16,INCRWC,MATH,1,1,32,64,2137
A,t1,16,INCRWC,MATH,1,1,64,64,4235
A,t1,16,INCRWC,MATH,1,1,96,64,6347
A,t1,16,INCRWC,MATH,1,1,128,64,8459
A,t1,17,MVMUL,MATH,1,1,32,64,12095
A,t1,17,MVMUL,MATH,1,1,64,64,24509
A,t1,17,MVMUL,MATH,1,1,96,64,36801
A,t1,17,MVMUL,MATH,1,1,128,64,49088
A,t1,18,ELWADD,MATH,1,1,32,64,12186
A,t1,18,ELWADD,MATH,1,1,64,64,24509
A,t1,18,ELWADD,MATH,1,1,96,64,36801
A,t1,18,ELWADD,MATH,1,1,128,64,49088
A,t1,19,ELWMUL,MATH,1,1,32,64,12190
A,t1,19,ELWMUL,MATH,1,1,64,64,24509
A,t1,19,ELWMUL,MATH,1,1,96,64,36801
A,t1,19,ELWMUL,MATH,1,1,128,64,49088
A,t2,0,loop_overhead,-,2,0,32,64,76
A,t2,0,loop_overhead,-,2,0,64,64,140
A,t2,0,loop_overhead,-,2,0,96,64,204
A,t2,0,loop_overhead,-,2,0,128,64,268
A,t2,1,NOP,NONE,2,0,32,64,2137
A,t2,1,NOP,NONE,2,0,64,64,4235
A,t2,1,NOP,NONE,2,0,96,64,6347
A,t2,1,NOP,NONE,2,0,128,64,8459
A,t2,2,DMANOP,TDMA,2,0,32,64,4048
A,t2,2,DMANOP,TDMA,2,0,64,64,8128
A,t2,2,DMANOP,TDMA,2,0,96,64,12212
A,t2,2,DMANOP,TDMA,2,0,128,64,16316
A,t2,3,SFPNOP,SFPU,2,0,32,64,4042
A,t2,3,SFPNOP,SFPU,2,0,64,64,8129
A,t2,3,SFPNOP,SFPU,2,0,96,64,12213
A,t2,3,SFPNOP,SFPU,2,0,128,64,16318
A,t2,4,SFPMOV,SFPU,2,0,32,64,4027
A,t2,4,SFPMOV,SFPU,2,0,64,64,8121
A,t2,4,SFPMOV,SFPU,2,0,96,64,12221
A,t2,4,SFPMOV,SFPU,2,0,128,64,16308
A,t2,5,SFPADD,SFPU,2,0,32,64,4028
A,t2,5,SFPADD,SFPU,2,0,64,64,8113
A,t2,5,SFPADD,SFPU,2,0,96,64,12222
A,t2,5,SFPADD,SFPU,2,0,128,64,16307
A,t2,6,SFPMUL,SFPU,2,0,32,64,4038
A,t2,6,SFPMUL,SFPU,2,0,64,64,8118
A,t2,6,SFPMUL,SFPU,2,0,96,64,12224
A,t2,6,SFPMUL,SFPU,2,0,128,64,16308
A,t2,7,SFPMAD,SFPU,2,0,32,64,4048
A,t2,7,SFPMAD,SFPU,2,0,64,64,8138
A,t2,7,SFPMAD,SFPU,2,0,96,64,12233
A,t2,7,SFPMAD,SFPU,2,0,128,64,16330
A,t2,8,SFPABS,SFPU,2,0,32,64,4051
A,t2,8,SFPABS,SFPU,2,0,64,64,8140
A,t2,8,SFPABS,SFPU,2,0,96,64,12236
A,t2,8,SFPABS,SFPU,2,0,128,64,16330
A,t2,9,SETDMAREG,THCON,2,0,32,64,4048
A,t2,9,SETDMAREG,THCON,2,0,64,64,8134
A,t2,9,SETDMAREG,THCON,2,0,96,64,12223
A,t2,9,SETDMAREG,THCON,2,0,128,64,16308
A,t2,10,ADDDMAREG,THCON,2,0,32,64,12069
A,t2,10,ADDDMAREG,THCON,2,0,64,64,24443
A,t2,10,ADDDMAREG,THCON,2,0,96,64,36730
A,t2,10,ADDDMAREG,THCON,2,0,128,64,49020
A,t2,11,MULDMAREG,THCON,2,0,32,64,12150
A,t2,11,MULDMAREG,THCON,2,0,64,64,24441
A,t2,11,MULDMAREG,THCON,2,0,96,64,36732
A,t2,11,MULDMAREG,THCON,2,0,128,64,49020
A,t2,12,SHIFTDMAREG,THCON,2,0,32,64,12151
A,t2,12,SHIFTDMAREG,THCON,2,0,64,64,24444
A,t2,12,SHIFTDMAREG,THCON,2,0,96,64,36730
A,t2,12,SHIFTDMAREG,THCON,2,0,128,64,49020
A,t2,13,CMPDMAREG,THCON,2,0,32,64,12151
A,t2,13,CMPDMAREG,THCON,2,0,64,64,24441
A,t2,13,CMPDMAREG,THCON,2,0,96,64,36732
A,t2,13,CMPDMAREG,THCON,2,0,128,64,49020
A,t2,14,RDCFG,CFG,2,0,32,64,4057
A,t2,14,RDCFG,CFG,2,0,64,64,8122
A,t2,14,RDCFG,CFG,2,0,96,64,12219
A,t2,14,RDCFG,CFG,2,0,128,64,16307
A,t2,15,SETRWC,MATH,2,0,32,64,4043
A,t2,15,SETRWC,MATH,2,0,64,64,8118
A,t2,15,SETRWC,MATH,2,0,96,64,12220
A,t2,15,SETRWC,MATH,2,0,128,64,16319
A,t2,16,INCRWC,MATH,2,0,32,64,4034
A,t2,16,INCRWC,MATH,2,0,64,64,8119
A,t2,16,INCRWC,MATH,2,0,96,64,12213
A,t2,16,INCRWC,MATH,2,0,128,64,16308
A,t2,17,MVMUL,MATH,2,0,32,64,24143
A,t2,17,MVMUL,MATH,2,0,64,64,48990
A,t2,17,MVMUL,MATH,2,0,96,64,73566
A,t2,17,MVMUL,MATH,2,0,128,64,98144
A,t2,18,ELWADD,MATH,2,0,32,64,24417
A,t2,18,ELWADD,MATH,2,0,64,64,48991
A,t2,18,ELWADD,MATH,2,0,96,64,73567
A,t2,18,ELWADD,MATH,2,0,128,64,98142
A,t2,19,ELWMUL,MATH,2,0,32,64,24416
A,t2,19,ELWMUL,MATH,2,0,64,64,48991
A,t2,19,ELWMUL,MATH,2,0,96,64,73565
A,t2,19,ELWMUL,MATH,2,0,128,64,98142
A,t2,0,loop_overhead,-,2,1,32,64,76
A,t2,0,loop_overhead,-,2,1,64,64,140
A,t2,0,loop_overhead,-,2,1,96,64,204
A,t2,0,loop_overhead,-,2,1,128,64,268
A,t2,1,NOP,NONE,2,1,32,64,2136
A,t2,1,NOP,NONE,2,1,64,64,4235
A,t2,1,NOP,NONE,2,1,96,64,6347
A,t2,1,NOP,NONE,2,1,128,64,8459
A,t2,2,DMANOP,TDMA,2,1,32,64,4039
A,t2,2,DMANOP,TDMA,2,1,64,64,8142
A,t2,2,DMANOP,TDMA,2,1,96,64,12238
A,t2,2,DMANOP,TDMA,2,1,128,64,16334
A,t2,3,SFPNOP,SFPU,2,1,32,64,4046
A,t2,3,SFPNOP,SFPU,2,1,64,64,8142
A,t2,3,SFPNOP,SFPU,2,1,96,64,12238
A,t2,3,SFPNOP,SFPU,2,1,128,64,16334
A,t2,4,SFPMOV,SFPU,2,1,32,64,4046
A,t2,4,SFPMOV,SFPU,2,1,64,64,8142
A,t2,4,SFPMOV,SFPU,2,1,96,64,12238
A,t2,4,SFPMOV,SFPU,2,1,128,64,16334
A,t2,5,SFPADD,SFPU,2,1,32,64,4047
A,t2,5,SFPADD,SFPU,2,1,64,64,8142
A,t2,5,SFPADD,SFPU,2,1,96,64,12238
A,t2,5,SFPADD,SFPU,2,1,128,64,16334
A,t2,6,SFPMUL,SFPU,2,1,32,64,4046
A,t2,6,SFPMUL,SFPU,2,1,64,64,8142
A,t2,6,SFPMUL,SFPU,2,1,96,64,12238
A,t2,6,SFPMUL,SFPU,2,1,128,64,16334
A,t2,7,SFPMAD,SFPU,2,1,32,64,4044
A,t2,7,SFPMAD,SFPU,2,1,64,64,8142
A,t2,7,SFPMAD,SFPU,2,1,96,64,12238
A,t2,7,SFPMAD,SFPU,2,1,128,64,16334
A,t2,8,SFPABS,SFPU,2,1,32,64,4045
A,t2,8,SFPABS,SFPU,2,1,64,64,8142
A,t2,8,SFPABS,SFPU,2,1,96,64,12238
A,t2,8,SFPABS,SFPU,2,1,128,64,16334
A,t2,9,SETDMAREG,THCON,2,1,32,64,4046
A,t2,9,SETDMAREG,THCON,2,1,64,64,8142
A,t2,9,SETDMAREG,THCON,2,1,96,64,12238
A,t2,9,SETDMAREG,THCON,2,1,128,64,16334
A,t2,10,ADDDMAREG,THCON,2,1,32,64,12103
A,t2,10,ADDDMAREG,THCON,2,1,64,64,24498
A,t2,10,ADDDMAREG,THCON,2,1,96,64,36784
A,t2,10,ADDDMAREG,THCON,2,1,128,64,49075
A,t2,11,MULDMAREG,THCON,2,1,32,64,12184
A,t2,11,MULDMAREG,THCON,2,1,64,64,24498
A,t2,11,MULDMAREG,THCON,2,1,96,64,36787
A,t2,11,MULDMAREG,THCON,2,1,128,64,49075
A,t2,12,SHIFTDMAREG,THCON,2,1,32,64,12185
A,t2,12,SHIFTDMAREG,THCON,2,1,64,64,24498
A,t2,12,SHIFTDMAREG,THCON,2,1,96,64,36784
A,t2,12,SHIFTDMAREG,THCON,2,1,128,64,49075
A,t2,13,CMPDMAREG,THCON,2,1,32,64,12198
A,t2,13,CMPDMAREG,THCON,2,1,64,64,24498
A,t2,13,CMPDMAREG,THCON,2,1,96,64,36787
A,t2,13,CMPDMAREG,THCON,2,1,128,64,49075
A,t2,14,RDCFG,CFG,2,1,32,64,4091
A,t2,14,RDCFG,CFG,2,1,64,64,8142
A,t2,14,RDCFG,CFG,2,1,96,64,12238
A,t2,14,RDCFG,CFG,2,1,128,64,16334
A,t2,15,SETRWC,MATH,2,1,32,64,4046
A,t2,15,SETRWC,MATH,2,1,64,64,8142
A,t2,15,SETRWC,MATH,2,1,96,64,12238
A,t2,15,SETRWC,MATH,2,1,128,64,16334
A,t2,16,INCRWC,MATH,2,1,32,64,4046
A,t2,16,INCRWC,MATH,2,1,64,64,8142
A,t2,16,INCRWC,MATH,2,1,96,64,12238
A,t2,16,INCRWC,MATH,2,1,128,64,16334
A,t2,17,MVMUL,MATH,2,1,32,64,24181
A,t2,17,MVMUL,MATH,2,1,64,64,49055
A,t2,17,MVMUL,MATH,2,1,96,64,73631
A,t2,17,MVMUL,MATH,2,1,128,64,98207
A,t2,18,ELWADD,MATH,2,1,32,64,24468
A,t2,18,ELWADD,MATH,2,1,64,64,49055
A,t2,18,ELWADD,MATH,2,1,96,64,73631
A,t2,18,ELWADD,MATH,2,1,128,64,98207
A,t2,19,ELWMUL,MATH,2,1,32,64,24467
A,t2,19,ELWMUL,MATH,2,1,64,64,49055
A,t2,19,ELWMUL,MATH,2,1,96,64,73630
A,t2,19,ELWMUL,MATH,2,1,128,64,98207
A,t3,0,loop_overhead,-,3,0,32,64,76
A,t3,0,loop_overhead,-,3,0,64,64,140
A,t3,0,loop_overhead,-,3,0,96,64,204
A,t3,0,loop_overhead,-,3,0,128,64,268
A,t3,1,NOP,NONE,3,0,32,64,2138
A,t3,1,NOP,NONE,3,0,64,64,4235
A,t3,1,NOP,NONE,3,0,96,64,6347
A,t3,1,NOP,NONE,3,0,128,64,8459
A,t3,2,DMANOP,TDMA,3,0,32,64,6056
A,t3,2,DMANOP,TDMA,3,0,64,64,12205
A,t3,2,DMANOP,TDMA,3,0,96,64,18352
A,t3,2,DMANOP,TDMA,3,0,128,64,24496
A,t3,3,SFPNOP,SFPU,3,0,32,64,6058
A,t3,3,SFPNOP,SFPU,3,0,64,64,12189
A,t3,3,SFPNOP,SFPU,3,0,96,64,18345
A,t3,3,SFPNOP,SFPU,3,0,128,64,24495
A,t3,4,SFPMOV,SFPU,3,0,32,64,6054
A,t3,4,SFPMOV,SFPU,3,0,64,64,12207
A,t3,4,SFPMOV,SFPU,3,0,96,64,18348
A,t3,4,SFPMOV,SFPU,3,0,128,64,24495
A,t3,5,SFPADD,SFPU,3,0,32,64,6046
A,t3,5,SFPADD,SFPU,3,0,64,64,12204
A,t3,5,SFPADD,SFPU,3,0,96,64,18341
A,t3,5,SFPADD,SFPU,3,0,128,64,24473
A,t3,6,SFPMUL,SFPU,3,0,32,64,6036
A,t3,6,SFPMUL,SFPU,3,0,64,64,12173
A,t3,6,SFPMUL,SFPU,3,0,96,64,18324
A,t3,6,SFPMUL,SFPU,3,0,128,64,24470
A,t3,7,SFPMAD,SFPU,3,0,32,64,6026
A,t3,7,SFPMAD,SFPU,3,0,64,64,12186
A,t3,7,SFPMAD,SFPU,3,0,96,64,18346
A,t3,7,SFPMAD,SFPU,3,0,128,64,24485
A,t3,8,SFPABS,SFPU,3,0,32,64,6051
A,t3,8,SFPABS,SFPU,3,0,64,64,12193
A,t3,8,SFPABS,SFPU,3,0,96,64,18350
A,t3,8,SFPABS,SFPU,3,0,128,64,24492
A,t3,9,SETDMAREG,THCON,3,0,32,64,6031
A,t3,9,SETDMAREG,THCON,3,0,64,64,12190
A,t3,9,SETDMAREG,THCON,3,0,96,64,18351
A,t3,9,SETDMAREG,THCON,3,0,128,64,24494
A,t3,10,ADDDMAREG,THCON,3,0,32,64,18083
A,t3,10,ADDDMAREG,THCON,3,0,64,64,36687
A,t3,10,ADDDMAREG,THCON,3,0,96,64,55133
A,t3,10,ADDDMAREG,THCON,3,0,128,64,73556
A,t3,11,MULDMAREG,THCON,3,0,32,64,18266
A,t3,11,MULDMAREG,THCON,3,0,64,64,36690
A,t3,11,MULDMAREG,THCON,3,0,96,64,55133
A,t3,11,MULDMAREG,THCON,3,0,128,64,73556
A,t3,12,SHIFTDMAREG,THCON,3,0,32,64,18267
A,t3,12,SHIFTDMAREG,THCON,3,0,64,64,36692
A,t3,12,SHIFTDMAREG,THCON,3,0,96,64,55133
A,t3,12,SHIFTDMAREG,THCON,3,0,128,64,73556
A,t3,13,CMPDMAREG,THCON,3,0,32,64,18260
A,t3,13,CMPDMAREG,THCON,3,0,64,64,36691
A,t3,13,CMPDMAREG,THCON,3,0,96,64,55133
A,t3,13,CMPDMAREG,THCON,3,0,128,64,73556
A,t3,14,RDCFG,CFG,3,0,32,64,6079
A,t3,14,RDCFG,CFG,3,0,64,64,12170
A,t3,14,RDCFG,CFG,3,0,96,64,18341
A,t3,14,RDCFG,CFG,3,0,128,64,24497
A,t3,15,SETRWC,MATH,3,0,32,64,6050
A,t3,15,SETRWC,MATH,3,0,64,64,12211
A,t3,15,SETRWC,MATH,3,0,96,64,18355
A,t3,15,SETRWC,MATH,3,0,128,64,24500
A,t3,16,INCRWC,MATH,3,0,32,64,6045
A,t3,16,INCRWC,MATH,3,0,64,64,12186
A,t3,16,INCRWC,MATH,3,0,96,64,18342
A,t3,16,INCRWC,MATH,3,0,128,64,24491
A,t3,17,MVMUL,MATH,3,0,32,64,36241
A,t3,17,MVMUL,MATH,3,0,64,64,73536
A,t3,17,MVMUL,MATH,3,0,96,64,110400
A,t3,17,MVMUL,MATH,3,0,128,64,147264
A,t3,18,ELWADD,MATH,3,0,32,64,36669
A,t3,18,ELWADD,MATH,3,0,64,64,73537
A,t3,18,ELWADD,MATH,3,0,96,64,110400
A,t3,18,ELWADD,MATH,3,0,128,64,147264
A,t3,19,ELWMUL,MATH,3,0,32,64,36670
A,t3,19,ELWMUL,MATH,3,0,64,64,73535
A,t3,19,ELWMUL,MATH,3,0,96,64,110400
A,t3,19,ELWMUL,MATH,3,0,128,64,147264
A,t3,0,loop_overhead,-,3,1,32,64,76
A,t3,0,loop_overhead,-,3,1,64,64,140
A,t3,0,loop_overhead,-,3,1,96,64,204
A,t3,0,loop_overhead,-,3,1,128,64,268
A,t3,1,NOP,NONE,3,1,32,64,2136
A,t3,1,NOP,NONE,3,1,64,64,4235
A,t3,1,NOP,NONE,3,1,96,64,6347
A,t3,1,NOP,NONE,3,1,128,64,8459
A,t3,2,DMANOP,TDMA,3,1,32,64,6056
A,t3,2,DMANOP,TDMA,3,1,64,64,12205
A,t3,2,DMANOP,TDMA,3,1,96,64,18348
A,t3,2,DMANOP,TDMA,3,1,128,64,24492
A,t3,3,SFPNOP,SFPU,3,1,32,64,6047
A,t3,3,SFPNOP,SFPU,3,1,64,64,12202
A,t3,3,SFPNOP,SFPU,3,1,96,64,18346
A,t3,3,SFPNOP,SFPU,3,1,128,64,24490
A,t3,4,SFPMOV,SFPU,3,1,32,64,6057
A,t3,4,SFPMOV,SFPU,3,1,64,64,12204
A,t3,4,SFPMOV,SFPU,3,1,96,64,18346
A,t3,4,SFPMOV,SFPU,3,1,128,64,24490
A,t3,5,SFPADD,SFPU,3,1,32,64,6054
A,t3,5,SFPADD,SFPU,3,1,64,64,12202
A,t3,5,SFPADD,SFPU,3,1,96,64,18347
A,t3,5,SFPADD,SFPU,3,1,128,64,24491
A,t3,6,SFPMUL,SFPU,3,1,32,64,6058
A,t3,6,SFPMUL,SFPU,3,1,64,64,12201
A,t3,6,SFPMUL,SFPU,3,1,96,64,18345
A,t3,6,SFPMUL,SFPU,3,1,128,64,24489
A,t3,7,SFPMAD,SFPU,3,1,32,64,6059
A,t3,7,SFPMAD,SFPU,3,1,64,64,12203
A,t3,7,SFPMAD,SFPU,3,1,96,64,18346
A,t3,7,SFPMAD,SFPU,3,1,128,64,24485
A,t3,8,SFPABS,SFPU,3,1,32,64,6044
A,t3,8,SFPABS,SFPU,3,1,64,64,12201
A,t3,8,SFPABS,SFPU,3,1,96,64,18346
A,t3,8,SFPABS,SFPU,3,1,128,64,24490
A,t3,9,SETDMAREG,THCON,3,1,32,64,6054
A,t3,9,SETDMAREG,THCON,3,1,64,64,12198
A,t3,9,SETDMAREG,THCON,3,1,96,64,18356
A,t3,9,SETDMAREG,THCON,3,1,128,64,24500
A,t3,10,ADDDMAREG,THCON,3,1,32,64,18134
A,t3,10,ADDDMAREG,THCON,3,1,64,64,36772
A,t3,10,ADDDMAREG,THCON,3,1,96,64,55211
A,t3,10,ADDDMAREG,THCON,3,1,128,64,73643
A,t3,11,MULDMAREG,THCON,3,1,32,64,18319
A,t3,11,MULDMAREG,THCON,3,1,64,64,36772
A,t3,11,MULDMAREG,THCON,3,1,96,64,55211
A,t3,11,MULDMAREG,THCON,3,1,128,64,73643
A,t3,12,SHIFTDMAREG,THCON,3,1,32,64,18310
A,t3,12,SHIFTDMAREG,THCON,3,1,64,64,36771
A,t3,12,SHIFTDMAREG,THCON,3,1,96,64,55210
A,t3,12,SHIFTDMAREG,THCON,3,1,128,64,73642
A,t3,13,CMPDMAREG,THCON,3,1,32,64,18324
A,t3,13,CMPDMAREG,THCON,3,1,64,64,36771
A,t3,13,CMPDMAREG,THCON,3,1,96,64,55210
A,t3,13,CMPDMAREG,THCON,3,1,128,64,73642
A,t3,14,RDCFG,CFG,3,1,32,64,6191
A,t3,14,RDCFG,CFG,3,1,64,64,12198
A,t3,14,RDCFG,CFG,3,1,96,64,18344
A,t3,14,RDCFG,CFG,3,1,128,64,24500
A,t3,15,SETRWC,MATH,3,1,32,64,6049
A,t3,15,SETRWC,MATH,3,1,64,64,12210
A,t3,15,SETRWC,MATH,3,1,96,64,18349
A,t3,15,SETRWC,MATH,3,1,128,64,24493
A,t3,16,INCRWC,MATH,3,1,32,64,6035
A,t3,16,INCRWC,MATH,3,1,64,64,12194
A,t3,16,INCRWC,MATH,3,1,96,64,18345
A,t3,16,INCRWC,MATH,3,1,128,64,24497
A,t3,17,MVMUL,MATH,3,1,32,64,36215
A,t3,17,MVMUL,MATH,3,1,64,64,73505
A,t3,17,MVMUL,MATH,3,1,96,64,110369
A,t3,17,MVMUL,MATH,3,1,128,64,147233
A,t3,18,ELWADD,MATH,3,1,32,64,36638
A,t3,18,ELWADD,MATH,3,1,64,64,73506
A,t3,18,ELWADD,MATH,3,1,96,64,110369
A,t3,18,ELWADD,MATH,3,1,128,64,147233
A,t3,19,ELWMUL,MATH,3,1,32,64,36639
A,t3,19,ELWMUL,MATH,3,1,64,64,73504
A,t3,19,ELWMUL,MATH,3,1,96,64,110369
A,t3,19,ELWMUL,MATH,3,1,128,64,147233
A,t3,0,loop_overhead,-,3,2,32,64,76
A,t3,0,loop_overhead,-,3,2,64,64,140
A,t3,0,loop_overhead,-,3,2,96,64,204
A,t3,0,loop_overhead,-,3,2,128,64,268
A,t3,1,NOP,NONE,3,2,32,64,2138
A,t3,1,NOP,NONE,3,2,64,64,4235
A,t3,1,NOP,NONE,3,2,96,64,6347
A,t3,1,NOP,NONE,3,2,128,64,8459
A,t3,2,DMANOP,TDMA,3,2,32,64,6058
A,t3,2,DMANOP,TDMA,3,2,64,64,12204
A,t3,2,DMANOP,TDMA,3,2,96,64,18347
A,t3,2,DMANOP,TDMA,3,2,128,64,24491
A,t3,3,SFPNOP,SFPU,3,2,32,64,6058
A,t3,3,SFPNOP,SFPU,3,2,64,64,12200
A,t3,3,SFPNOP,SFPU,3,2,96,64,18345
A,t3,3,SFPNOP,SFPU,3,2,128,64,24491
A,t3,4,SFPMOV,SFPU,3,2,32,64,6057
A,t3,4,SFPMOV,SFPU,3,2,64,64,12202
A,t3,4,SFPMOV,SFPU,3,2,96,64,18346
A,t3,4,SFPMOV,SFPU,3,2,128,64,24490
A,t3,5,SFPADD,SFPU,3,2,32,64,6062
A,t3,5,SFPADD,SFPU,3,2,64,64,12202
A,t3,5,SFPADD,SFPU,3,2,96,64,18346
A,t3,5,SFPADD,SFPU,3,2,128,64,24490
A,t3,6,SFPMUL,SFPU,3,2,32,64,6058
A,t3,6,SFPMUL,SFPU,3,2,64,64,12203
A,t3,6,SFPMUL,SFPU,3,2,96,64,18347
A,t3,6,SFPMUL,SFPU,3,2,128,64,24491
A,t3,7,SFPMAD,SFPU,3,2,32,64,6061
A,t3,7,SFPMAD,SFPU,3,2,64,64,12199
A,t3,7,SFPMAD,SFPU,3,2,96,64,18341
A,t3,7,SFPMAD,SFPU,3,2,128,64,24490
A,t3,8,SFPABS,SFPU,3,2,32,64,6058
A,t3,8,SFPABS,SFPU,3,2,64,64,12203
A,t3,8,SFPABS,SFPU,3,2,96,64,18348
A,t3,8,SFPABS,SFPU,3,2,128,64,24492
A,t3,9,SETDMAREG,THCON,3,2,32,64,6061
A,t3,9,SETDMAREG,THCON,3,2,64,64,12203
A,t3,9,SETDMAREG,THCON,3,2,96,64,18355
A,t3,9,SETDMAREG,THCON,3,2,128,64,24499
A,t3,10,ADDDMAREG,THCON,3,2,32,64,18138
A,t3,10,ADDDMAREG,THCON,3,2,64,64,36771
A,t3,10,ADDDMAREG,THCON,3,2,96,64,55212
A,t3,10,ADDDMAREG,THCON,3,2,128,64,73644
A,t3,11,MULDMAREG,THCON,3,2,32,64,18321
A,t3,11,MULDMAREG,THCON,3,2,64,64,36771
A,t3,11,MULDMAREG,THCON,3,2,96,64,55212
A,t3,11,MULDMAREG,THCON,3,2,128,64,73644
A,t3,12,SHIFTDMAREG,THCON,3,2,32,64,18323
A,t3,12,SHIFTDMAREG,THCON,3,2,64,64,36771
A,t3,12,SHIFTDMAREG,THCON,3,2,96,64,55212
A,t3,12,SHIFTDMAREG,THCON,3,2,128,64,73644
A,t3,13,CMPDMAREG,THCON,3,2,32,64,18318
A,t3,13,CMPDMAREG,THCON,3,2,64,64,36771
A,t3,13,CMPDMAREG,THCON,3,2,96,64,55212
A,t3,13,CMPDMAREG,THCON,3,2,128,64,73644
A,t3,14,RDCFG,CFG,3,2,32,64,6181
A,t3,14,RDCFG,CFG,3,2,64,64,12203
A,t3,14,RDCFG,CFG,3,2,96,64,18346
A,t3,14,RDCFG,CFG,3,2,128,64,24499
A,t3,15,SETRWC,MATH,3,2,32,64,6059
A,t3,15,SETRWC,MATH,3,2,64,64,12209
A,t3,15,SETRWC,MATH,3,2,96,64,18354
A,t3,15,SETRWC,MATH,3,2,128,64,24497
A,t3,16,INCRWC,MATH,3,2,32,64,6058
A,t3,16,INCRWC,MATH,3,2,64,64,12202
A,t3,16,INCRWC,MATH,3,2,96,64,18346
A,t3,16,INCRWC,MATH,3,2,128,64,24498
