# tensixbench raw points -- see docs/plans/tensix-cost-benchmark.md
# arch=blackhole magic=0x7B10CE05 unroll=64 probe_mask=0xFFFFF dvalid_setup=once src_format=undefined src_style=undefined mm_block=8 variants=t1,t2,t3 fidelities=LoFi,HiFi2,HiFi4
phase,variant,probe_id,probe,unit,active_threads,thread,n,unroll,cycles
A,t1,9,SETDMAREG,THCON,1,1,96,64,6347
A,t1,9,SETDMAREG,THCON,1,1,128,64,8459
A,t1,10,ADDDMAREG,THCON,1,1,32,64,6058
A,t1,10,ADDDMAREG,THCON,1,1,64,64,12221
A,t1,10,ADDDMAREG,THCON,1,1,96,64,18369
A,t1,10,ADDDMAREG,THCON,1,1,128,64,24513
A,t1,11,MULDMAREG,THCON,1,1,32,64,6061
A,t1,11,MULDMAREG,THCON,1,1,64,64,12221
A,t1,11,MULDMAREG,THCON,1,1,96,64,18369
A,t1,11,MULDMAREG,THCON,1,1,128,64,24513
A,t1,12,SHIFTDMAREG,THCON,1,1,32,64,6058
A,t1,12,SHIFTDMAREG,THCON,1,1,64,64,12221
A,t1,12,SHIFTDMAREG,THCON,1,1,96,64,18369
A,t1,12,SHIFTDMAREG,THCON,1,1,128,64,24513
A,t1,13,CMPDMAREG,THCON,1,1,32,64,6061
A,t1,13,CMPDMAREG,THCON,1,1,64,64,12221
A,t1,13,CMPDMAREG,THCON,1,1,96,64,18369
A,t1,13,CMPDMAREG,THCON,1,1,128,64,24513
A,t1,14,RDCFG,CFG,1,1,32,64,2138
A,t1,14,RDCFG,CFG,1,1,64,64,4235
A,t1,14,RDCFG,CFG,1,1,96,64,6347
A,t1,14,RDCFG,CFG,1,1,128,64,8459
A,t1,15,SETRWC,MATH,1,1,32,64,2138
A,t1,15,SETRWC,MATH,1,1,64,64,4235
A,t1,15,SETRWC,MATH,1,1,96,64,6347
A,t1,15,SETRWC,MATH,1,1,128,64,8459
A,t1,16,INCRWC,MATH,1,1,32,64,2137
A,t1,16,INCRWC,MATH,1,1,64,64,4235
A,t1,16,INCRWC,MATH,1,1,96,64,6347
A,t1,16,INCRWC,MATH,1,1,128,64,8459
A,t1,17,MVMUL,MATH,1,1,32,64,12095
A,t1,17,MVMUL,MATH,1,1,64,64,24509
A,t1,17,MVMUL,MATH,1,1,96,64,36801
A,t1,17,MVMUL,MATH,1,1,128,64,49088
A,t1,18,ELWADD,MATH,1,1,32,64,12186
A,t1,18,ELWADD,MATH,1,1,64,64,24509
A,t1,18,ELWADD,MATH,1,1,96,64,36801
A,t1,18,ELWADD,MATH,1,1,128,64,49088
A,t1,19,ELWMUL,MATH,1,1,32,64,12190
A,t1,19,ELWMUL,MATH,1,1,64,64,24509
A,t1,19,ELWMUL,MATH,1,1,96,64,36801
A,t1,19,ELWMUL,MATH,1,1,128,64,49088
A,t2,0,loop_overhead,-,2,0,32,64,76
A,t2,0,loop_overhead,-,2,0,64,64,140
A,t2,0,loop_overhead,-,2,0,96,64,204
A,t2,0,loop_overhead,-,2,0,128,64,268
A,t2,1,NOP,NONE,2,0,32,64,2137
A,t2,1,NOP,NONE,2,0,64,64,4235
A,t2,1,NOP,NONE,2,0,96,64,6347
A,t2,1,NOP,NONE,2,0,128,64,8459
A,t2,2,DMANOP,TDMA,2,0,32,64,4048
A,t2,2,DMANOP,TDMA,2,0,64,64,8142
A,t2,2,DMANOP,TDMA,2,0,96,64,12223
A,t2,2,DMANOP,TDMA,2,0,128,64,16308
A,t2,3,SFPNOP,SFPU,2,0,32,64,4045
A,t2,3,SFPNOP,SFPU,2,0,64,64,8128
A,t2,3,SFPNOP,SFPU,2,0,96,64,12212
A,t2,3,SFPNOP,SFPU,2,0,128,64,16315
A,t2,4,SFPMOV,SFPU,2,0,32,64,4034
A,t2,4,SFPMOV,SFPU,2,0,64,64,8113
A,t2,4,SFPMOV,SFPU,2,0,96,64,12220
A,t2,4,SFPMOV,SFPU,2,0,128,64,16319
A,t2,5,SFPADD,SFPU,2,0,32,64,4030
A,t2,5,SFPADD,SFPU,2,0,64,64,8126
A,t2,5,SFPADD,SFPU,2,0,96,64,12227
A,t2,5,SFPADD,SFPU,2,0,128,64,16320
A,t2,6,SFPMUL,SFPU,2,0,32,64,4033
A,t2,6,SFPMUL,SFPU,2,0,64,64,8117
A,t2,6,SFPMUL,SFPU,2,0,96,64,12211
A,t2,6,SFPMUL,SFPU,2,0,128,64,16307
A,t2,7,SFPMAD,SFPU,2,0,32,64,4042
A,t2,7,SFPMAD,SFPU,2,0,64,64,8114
A,t2,7,SFPMAD,SFPU,2,0,96,64,12222
A,t2,7,SFPMAD,SFPU,2,0,128,64,16310
A,t2,8,SFPABS,SFPU,2,0,32,64,4032
A,t2,8,SFPABS,SFPU,2,0,64,64,8115
A,t2,8,SFPABS,SFPU,2,0,96,64,12225
A,t2,8,SFPABS,SFPU,2,0,128,64,16309
A,t2,9,SETDMAREG,THCON,2,0,32,64,4032
A,t2,9,SETDMAREG,THCON,2,0,64,64,8118
A,t2,9,SETDMAREG,THCON,2,0,96,64,12213
A,t2,9,SETDMAREG,THCON,2,0,128,64,16308
A,t2,10,ADDDMAREG,THCON,2,0,32,64,12065
A,t2,10,ADDDMAREG,THCON,2,0,64,64,24438
A,t2,10,ADDDMAREG,THCON,2,0,96,64,36724
A,t2,10,ADDDMAREG,THCON,2,0,128,64,49014
A,t2,11,MULDMAREG,THCON,2,0,32,64,12147
A,t2,11,MULDMAREG,THCON,2,0,64,64,24437
A,t2,11,MULDMAREG,THCON,2,0,96,64,36726
A,t2,11,MULDMAREG,THCON,2,0,128,64,49012
A,t2,12,SHIFTDMAREG,THCON,2,0,32,64,12147
A,t2,12,SHIFTDMAREG,THCON,2,0,64,64,24436
A,t2,12,SHIFTDMAREG,THCON,2,0,96,64,36724
A,t2,12,SHIFTDMAREG,THCON,2,0,128,64,49014
A,t2,13,CMPDMAREG,THCON,2,0,32,64,12143
A,t2,13,CMPDMAREG,THCON,2,0,64,64,24438
A,t2,13,CMPDMAREG,THCON,2,0,96,64,36725
A,t2,13,CMPDMAREG,THCON,2,0,128,64,49014
A,t2,14,RDCFG,CFG,2,0,32,64,4047
A,t2,14,RDCFG,CFG,2,0,64,64,8121
A,t2,14,RDCFG,CFG,2,0,96,64,12219
A,t2,14,RDCFG,CFG,2,0,128,64,16307
A,t2,15,SETRWC,MATH,2,0,32,64,4048
A,t2,15,SETRWC,MATH,2,0,64,64,8138
A,t2,15,SETRWC,MATH,2,0,96,64,12232
A,t2,15,SETRWC,MATH,2,0,128,64,16329
A,t2,16,INCRWC,MATH,2,0,32,64,4050
A,t2,16,INCRWC,MATH,2,0,64,64,8140
A,t2,16,INCRWC,MATH,2,0,96,64,12236
A,t2,16,INCRWC,MATH,2,0,128,64,16330
A,t2,17,MVMUL,MATH,2,0,32,64,24181
A,t2,17,MVMUL,MATH,2,0,64,64,49044
A,t2,17,MVMUL,MATH,2,0,96,64,73619
A,t2,17,MVMUL,MATH,2,0,128,64,98196
A,t2,18,ELWADD,MATH,2,0,32,64,24463
A,t2,18,ELWADD,MATH,2,0,64,64,49044
A,t2,18,ELWADD,MATH,2,0,96,64,73619
A,t2,18,ELWADD,MATH,2,0,128,64,98196
A,t2,19,ELWMUL,MATH,2,0,32,64,24462
A,t2,19,ELWMUL,MATH,2,0,64,64,49044
A,t2,19,ELWMUL,MATH,2,0,96,64,73620
A,t2,19,ELWMUL,MATH,2,0,128,64,98193
A,t2,0,loop_overhead,-,2,1,32,64,76
A,t2,0,loop_overhead,-,2,1,64,64,140
A,t2,0,loop_overhead,-,2,1,96,64,204
A,t2,0,loop_overhead,-,2,1,128,64,268
A,t2,1,NOP,NONE,2,1,32,64,2138
A,t2,1,NOP,NONE,2,1,64,64,4235
A,t2,1,NOP,NONE,2,1,96,64,6347
A,t2,1,NOP,NONE,2,1,128,64,8459
A,t2,2,DMANOP,TDMA,2,1,32,64,4041
A,t2,2,DMANOP,TDMA,2,1,64,64,8134
A,t2,2,DMANOP,TDMA,2,1,96,64,12238
A,t2,2,DMANOP,TDMA,2,1,128,64,16334
A,t2,3,SFPNOP,SFPU,2,1,32,64,4046
A,t2,3,SFPNOP,SFPU,2,1,64,64,8142
A,t2,3,SFPNOP,SFPU,2,1,96,64,12238
A,t2,3,SFPNOP,SFPU,2,1,128,64,16334
A,t2,4,SFPMOV,SFPU,2,1,32,64,4046
A,t2,4,SFPMOV,SFPU,2,1,64,64,8142
A,t2,4,SFPMOV,SFPU,2,1,96,64,12238
A,t2,4,SFPMOV,SFPU,2,1,128,64,16334
A,t2,5,SFPADD,SFPU,2,1,32,64,4046
A,t2,5,SFPADD,SFPU,2,1,64,64,8142
A,t2,5,SFPADD,SFPU,2,1,96,64,12238
A,t2,5,SFPADD,SFPU,2,1,128,64,16334
A,t2,6,SFPMUL,SFPU,2,1,32,64,4046
A,t2,6,SFPMUL,SFPU,2,1,64,64,8142
A,t2,6,SFPMUL,SFPU,2,1,96,64,12238
A,t2,6,SFPMUL,SFPU,2,1,128,64,16334
A,t2,7,SFPMAD,SFPU,2,1,32,64,4046
A,t2,7,SFPMAD,SFPU,2,1,64,64,8142
A,t2,7,SFPMAD,SFPU,2,1,96,64,12238
A,t2,7,SFPMAD,SFPU,2,1,128,64,16334
A,t2,8,SFPABS,SFPU,2,1,32,64,4046
A,t2,8,SFPABS,SFPU,2,1,64,64,8142
A,t2,8,SFPABS,SFPU,2,1,96,64,12238
A,t2,8,SFPABS,SFPU,2,1,128,64,16334
A,t2,9,SETDMAREG,THCON,2,1,32,64,4046
A,t2,9,SETDMAREG,THCON,2,1,64,64,8142
A,t2,9,SETDMAREG,THCON,2,1,96,64,12238
A,t2,9,SETDMAREG,THCON,2,1,128,64,16334
A,t2,10,ADDDMAREG,THCON,2,1,32,64,12103
A,t2,10,ADDDMAREG,THCON,2,1,64,64,24498
A,t2,10,ADDDMAREG,THCON,2,1,96,64,36784
A,t2,10,ADDDMAREG,THCON,2,1,128,64,49075
A,t2,11,MULDMAREG,THCON,2,1,32,64,12193
A,t2,11,MULDMAREG,THCON,2,1,64,64,24498
A,t2,11,MULDMAREG,THCON,2,1,96,64,36787
A,t2,11,MULDMAREG,THCON,2,1,128,64,49072
A,t2,12,SHIFTDMAREG,THCON,2,1,32,64,12197
A,t2,12,SHIFTDMAREG,THCON,2,1,64,64,24497
A,t2,12,SHIFTDMAREG,THCON,2,1,96,64,36787
A,t2,12,SHIFTDMAREG,THCON,2,1,128,64,49075
A,t2,13,CMPDMAREG,THCON,2,1,32,64,12196
A,t2,13,CMPDMAREG,THCON,2,1,64,64,24498
A,t2,13,CMPDMAREG,THCON,2,1,96,64,36786
A,t2,13,CMPDMAREG,THCON,2,1,128,64,49075
A,t2,14,RDCFG,CFG,2,1,32,64,4097
A,t2,14,RDCFG,CFG,2,1,64,64,8142
A,t2,14,RDCFG,CFG,2,1,96,64,12238
A,t2,14,RDCFG,CFG,2,1,128,64,16334
A,t2,15,SETRWC,MATH,2,1,32,64,4044
A,t2,15,SETRWC,MATH,2,1,64,64,8142
A,t2,15,SETRWC,MATH,2,1,96,64,12238
A,t2,15,SETRWC,MATH,2,1,128,64,16334
A,t2,16,INCRWC,MATH,2,1,32,64,4045
A,t2,16,INCRWC,MATH,2,1,64,64,8142
A,t2,16,INCRWC,MATH,2,1,96,64,12238
A,t2,16,INCRWC,MATH,2,1,128,64,16334
A,t2,17,MVMUL,MATH,2,1,32,64,24161
A,t2,17,MVMUL,MATH,2,1,64,64,49000
A,t2,17,MVMUL,MATH,2,1,96,64,73575
A,t2,17,MVMUL,MATH,2,1,128,64,98152
A,t2,18,ELWADD,MATH,2,1,32,64,24426
A,t2,18,ELWADD,MATH,2,1,64,64,49000
A,t2,18,ELWADD,MATH,2,1,96,64,73575
A,t2,18,ELWADD,MATH,2,1,128,64,98152
A,t2,19,ELWMUL,MATH,2,1,32,64,24422
A,t2,19,ELWMUL,MATH,2,1,64,64,49000
A,t2,19,ELWMUL,MATH,2,1,96,64,73576
A,t2,19,ELWMUL,MATH,2,1,128,64,98155
A,t3,0,loop_overhead,-,3,0,32,64,76
A,t3,0,loop_overhead,-,3,0,64,64,140
A,t3,0,loop_overhead,-,3,0,96,64,204
A,t3,0,loop_overhead,-,3,0,128,64,268
A,t3,1,NOP,NONE,3,0,32,64,2137
A,t3,1,NOP,NONE,3,0,64,64,4235
A,t3,1,NOP,NONE,3,0,96,64,6347
A,t3,1,NOP,NONE,3,0,128,64,8459
A,t3,2,DMANOP,TDMA,3,0,32,64,6031
A,t3,2,DMANOP,TDMA,3,0,64,64,12199
A,t3,2,DMANOP,TDMA,3,0,96,64,18348
A,t3,2,DMANOP,TDMA,3,0,128,64,24496
A,t3,3,SFPNOP,SFPU,3,0,32,64,6038
A,t3,3,SFPNOP,SFPU,3,0,64,64,12201
A,t3,3,SFPNOP,SFPU,3,0,96,64,18347
A,t3,3,SFPNOP,SFPU,3,0,128,64,24499
A,t3,4,SFPMOV,SFPU,3,0,32,64,6050
A,t3,4,SFPMOV,SFPU,3,0,64,64,12193
A,t3,4,SFPMOV,SFPU,3,0,96,64,18346
A,t3,4,SFPMOV,SFPU,3,0,128,64,24491
A,t3,5,SFPADD,SFPU,3,0,32,64,6045
A,t3,5,SFPADD,SFPU,3,0,64,64,12194
A,t3,5,SFPADD,SFPU,3,0,96,64,18345
A,t3,5,SFPADD,SFPU,3,0,128,64,24495
A,t3,6,SFPMUL,SFPU,3,0,32,64,6050
A,t3,6,SFPMUL,SFPU,3,0,64,64,12194
A,t3,6,SFPMUL,SFPU,3,0,96,64,18348
A,t3,6,SFPMUL,SFPU,3,0,128,64,24489
A,t3,7,SFPMAD,SFPU,3,0,32,64,6020
A,t3,7,SFPMAD,SFPU,3,0,64,64,12179
A,t3,7,SFPMAD,SFPU,3,0,96,64,18347
A,t3,7,SFPMAD,SFPU,3,0,128,64,24497
A,t3,8,SFPABS,SFPU,3,0,32,64,6016
A,t3,8,SFPABS,SFPU,3,0,64,64,12191
A,t3,8,SFPABS,SFPU,3,0,96,64,18351
A,t3,8,SFPABS,SFPU,3,0,128,64,24492
A,t3,9,SETDMAREG,THCON,3,0,32,64,6030
A,t3,9,SETDMAREG,THCON,3,0,64,64,12164
A,t3,9,SETDMAREG,THCON,3,0,96,64,18313
A,t3,9,SETDMAREG,THCON,3,0,128,64,24467
A,t3,10,ADDDMAREG,THCON,3,0,32,64,18101
A,t3,10,ADDDMAREG,THCON,3,0,64,64,36706
A,t3,10,ADDDMAREG,THCON,3,0,96,64,55136
A,t3,10,ADDDMAREG,THCON,3,0,128,64,73571
A,t3,11,MULDMAREG,THCON,3,0,32,64,18270
A,t3,11,MULDMAREG,THCON,3,0,64,64,36705
A,t3,11,MULDMAREG,THCON,3,0,96,64,55139
A,t3,11,MULDMAREG,THCON,3,0,128,64,73571
A,t3,12,SHIFTDMAREG,THCON,3,0,32,64,18278
A,t3,12,SHIFTDMAREG,THCON,3,0,64,64,36707
A,t3,12,SHIFTDMAREG,THCON,3,0,96,64,55139
A,t3,12,SHIFTDMAREG,THCON,3,0,128,64,73571
A,t3,13,CMPDMAREG,THCON,3,0,32,64,18272
A,t3,13,CMPDMAREG,THCON,3,0,64,64,36709
A,t3,13,CMPDMAREG,THCON,3,0,96,64,55139
A,t3,13,CMPDMAREG,THCON,3,0,128,64,73571
A,t3,14,RDCFG,CFG,3,0,32,64,6116
A,t3,14,RDCFG,CFG,3,0,64,64,12178
A,t3,14,RDCFG,CFG,3,0,96,64,18320
A,t3,14,RDCFG,CFG,3,0,128,64,24466
A,t3,15,SETRWC,MATH,3,0,32,64,6054
A,t3,15,SETRWC,MATH,3,0,64,64,12204
A,t3,15,SETRWC,MATH,3,0,96,64,18345
A,t3,15,SETRWC,MATH,3,0,128,64,24472
A,t3,16,INCRWC,MATH,3,0,32,64,6043
A,t3,16,INCRWC,MATH,3,0,64,64,12180
A,t3,16,INCRWC,MATH,3,0,96,64,18315
A,t3,16,INCRWC,MATH,3,0,128,64,24465
A,t3,17,MVMUL,MATH,3,0,32,64,36185
A,t3,17,MVMUL,MATH,3,0,64,64,73474
A,t3,17,MVMUL,MATH,3,0,96,64,110338
A,t3,17,MVMUL,MATH,3,0,128,64,147204
A,t3,18,ELWADD,MATH,3,0,32,64,36609
A,t3,18,ELWADD,MATH,3,0,64,64,73474
A,t3,18,ELWADD,MATH,3,0,96,64,110340
A,t3,18,ELWADD,MATH,3,0,128,64,147206
A,t3,19,ELWMUL,MATH,3,0,32,64,36617
A,t3,19,ELWMUL,MATH,3,0,64,64,73474
A,t3,19,ELWMUL,MATH,3,0,96,64,110340
A,t3,19,ELWMUL,MATH,3,0,128,64,147206
A,t3,0,loop_overhead,-,3,1,32,64,76
A,t3,0,loop_overhead,-,3,1,64,64,140
A,t3,0,loop_overhead,-,3,1,96,64,204
A,t3,0,loop_overhead,-,3,1,128,64,268
A,t3,1,NOP,NONE,3,1,32,64,2137
A,t3,1,NOP,NONE,3,1,64,64,4235
A,t3,1,NOP,NONE,3,1,96,64,6347
A,t3,1,NOP,NONE,3,1,128,64,8459
A,t3,2,DMANOP,TDMA,3,1,32,64,6045
A,t3,2,DMANOP,TDMA,3,1,64,64,12199
A,t3,2,DMANOP,TDMA,3,1,96,64,18350
A,t3,2,DMANOP,TDMA,3,1,128,64,24494
A,t3,3,SFPNOP,SFPU,3,1,32,64,6044
A,t3,3,SFPNOP,SFPU,3,1,64,64,12199
A,t3,3,SFPNOP,SFPU,3,1,96,64,18351
A,t3,3,SFPNOP,SFPU,3,1,128,64,24495
A,t3,4,SFPMOV,SFPU,3,1,32,64,6038
A,t3,4,SFPMOV,SFPU,3,1,64,64,12198
A,t3,4,SFPMOV,SFPU,3,1,96,64,18356
A,t3,4,SFPMOV,SFPU,3,1,128,64,24494
A,t3,5,SFPADD,SFPU,3,1,32,64,6038
A,t3,5,SFPADD,SFPU,3,1,64,64,12196
A,t3,5,SFPADD,SFPU,3,1,96,64,18345
A,t3,5,SFPADD,SFPU,3,1,128,64,24495
A,t3,6,SFPMUL,SFPU,3,1,32,64,6057
A,t3,6,SFPMUL,SFPU,3,1,64,64,12202
A,t3,6,SFPMUL,SFPU,3,1,96,64,18346
A,t3,6,SFPMUL,SFPU,3,1,128,64,24490
A,t3,7,SFPMAD,SFPU,3,1,32,64,6054
A,t3,7,SFPMAD,SFPU,3,1,64,64,12199
A,t3,7,SFPMAD,SFPU,3,1,96,64,18349
A,t3,7,SFPMAD,SFPU,3,1,128,64,24499
A,t3,8,SFPABS,SFPU,3,1,32,64,6058
A,t3,8,SFPABS,SFPU,3,1,64,64,12201
A,t3,8,SFPABS,SFPU,3,1,96,64,18347
A,t3,8,SFPABS,SFPU,3,1,128,64,24490
A,t3,9,SETDMAREG,THCON,3,1,32,64,6056
A,t3,9,SETDMAREG,THCON,3,1,64,64,12201
A,t3,9,SETDMAREG,THCON,3,1,96,64,18345
A,t3,9,SETDMAREG,THCON,3,1,128,64,24489
A,t3,10,ADDDMAREG,THCON,3,1,32,64,18143
A,t3,10,ADDDMAREG,THCON,3,1,64,64,36771
A,t3,10,ADDDMAREG,THCON,3,1,96,64,55208
A,t3,10,ADDDMAREG,THCON,3,1,128,64,73640
A,t3,11,MULDMAREG,THCON,3,1,32,64,18323
A,t3,11,MULDMAREG,THCON,3,1,64,64,36772
A,t3,11,MULDMAREG,THCON,3,1,96,64,55208
A,t3,11,MULDMAREG,THCON,3,1,128,64,73640
A,t3,12,SHIFTDMAREG,THCON,3,1,32,64,18316
A,t3,12,SHIFTDMAREG,THCON,3,1,64,64,36771
A,t3,12,SHIFTDMAREG,THCON,3,1,96,64,55208
A,t3,12,SHIFTDMAREG,THCON,3,1,128,64,73640
A,t3,13,CMPDMAREG,THCON,3,1,32,64,18315
A,t3,13,CMPDMAREG,THCON,3,1,64,64,36772
A,t3,13,CMPDMAREG,THCON,3,1,96,64,55208
A,t3,13,CMPDMAREG,THCON,3,1,128,64,73640
A,t3,14,RDCFG,CFG,3,1,32,64,6203
A,t3,14,RDCFG,CFG,3,1,64,64,12202
A,t3,14,RDCFG,CFG,3,1,96,64,18346
A,t3,14,RDCFG,CFG,3,1,128,64,24490
A,t3,15,SETRWC,MATH,3,1,32,64,6057
A,t3,15,SETRWC,MATH,3,1,64,64,12202
A,t3,15,SETRWC,MATH,3,1,96,64,18346
A,t3,15,SETRWC,MATH,3,1,128,64,24490
A,t3,16,INCRWC,MATH,3,1,32,64,6058
A,t3,16,INCRWC,MATH,3,1,64,64,12202
A,t3,16,INCRWC,MATH,3,1,96,64,18347
A,t3,16,INCRWC,MATH,3,1,128,64,24491
A,t3,17,MVMUL,MATH,3,1,32,64,36250
A,t3,17,MVMUL,MATH,3,1,64,64,73571
A,t3,17,MVMUL,MATH,3,1,96,64,110439
A,t3,17,MVMUL,MATH,3,1,128,64,147305
A,t3,18,ELWADD,MATH,3,1,32,64,36704
A,t3,18,ELWADD,MATH,3,1,64,64,73571
A,t3,18,ELWADD,MATH,3,1,96,64,110441
A,t3,18,ELWADD,MATH,3,1,128,64,147305
A,t3,19,ELWMUL,MATH,3,1,32,64,36703
A,t3,19,ELWMUL,MATH,3,1,64,64,73571
A,t3,19,ELWMUL,MATH,3,1,96,64,110441
A,t3,19,ELWMUL,MATH,3,1,128,64,147305
A,t3,0,loop_overhead,-,3,2,32,64,76
A,t3,0,loop_overhead,-,3,2,64,64,140
A,t3,0,loop_overhead,-,3,2,96,64,204
A,t3,0,loop_overhead,-,3,2,128,64,268
A,t3,1,NOP,NONE,3,2,32,64,2138
A,t3,1,NOP,NONE,3,2,64,64,4235
A,t3,1,NOP,NONE,3,2,96,64,6347
A,t3,1,NOP,NONE,3,2,128,64,8459
A,t3,2,DMANOP,TDMA,3,2,32,64,6059
A,t3,2,DMANOP,TDMA,3,2,64,64,12202
A,t3,2,DMANOP,TDMA,3,2,96,64,18353
A,t3,2,DMANOP,TDMA,3,2,128,64,24498
A,t3,3,SFPNOP,SFPU,3,2,32,64,6059
A,t3,3,SFPNOP,SFPU,3,2,64,64,12202
A,t3,3,SFPNOP,SFPU,3,2,96,64,18355
A,t3,3,SFPNOP,SFPU,3,2,128,64,24499
A,t3,4,SFPMOV,SFPU,3,2,32,64,6058
A,t3,4,SFPMOV,SFPU,3,2,64,64,12202
A,t3,4,SFPMOV,SFPU,3,2,96,64,18355
A,t3,4,SFPMOV,SFPU,3,2,128,64,24493
A,t3,5,SFPADD,SFPU,3,2,32,64,6061
A,t3,5,SFPADD,SFPU,3,2,64,64,12202
A,t3,5,SFPADD,SFPU,3,2,96,64,18346
A,t3,5,SFPADD,SFPU,3,2,128,64,24499
A,t3,6,SFPMUL,SFPU,3,2,32,64,6058
A,t3,6,SFPMUL,SFPU,3,2,64,64,12202
A,t3,6,SFPMUL,SFPU,3,2,96,64,18346
A,t3,6,SFPMUL,SFPU,3,2,128,64,24490
A,t3,7,SFPMAD,SFPU,3,2,32,64,6062
A,t3,7,SFPMAD,SFPU,3,2,64,64,12202
A,t3,7,SFPMAD,SFPU,3,2,96,64,18347
A,t3,7,SFPMAD,SFPU,3,2,128,64,24496
A,t3,8,SFPABS,SFPU,3,2,32,64,6058
A,t3,8,SFPABS,SFPU,3,2,64,64,12203
A,t3,8,SFPABS,SFPU,3,2,96,64,18346
A,t3,8,SFPABS,SFPU,3,2,128,64,24490
A,t3,9,SETDMAREG,THCON,3,2,32,64,6061
A,t3,9,SETDMAREG,THCON,3,2,64,64,12203
A,t3,9,SETDMAREG,THCON,3,2,96,64,18347
A,t3,9,SETDMAREG,THCON,3,2,128,64,24491
A,t3,10,ADDDMAREG,THCON,3,2,32,64,18135
A,t3,10,ADDDMAREG,THCON,3,2,64,64,36766
A,t3,10,ADDDMAREG,THCON,3,2,96,64,55188
A,t3,10,ADDDMAREG,THCON,3,2,128,64,73623
A,t3,11,MULDMAREG,THCON,3,2,32,64,18323
A,t3,11,MULDMAREG,THCON,3,2,64,64,36766
A,t3,11,MULDMAREG,THCON,3,2,96,64,55188
A,t3,11,MULDMAREG,THCON,3,2,128,64,73623
A,t3,12,SHIFTDMAREG,THCON,3,2,32,64,18323
A,t3,12,SHIFTDMAREG,THCON,3,2,64,64,36764
A,t3,12,SHIFTDMAREG,THCON,3,2,96,64,55184
A,t3,12,SHIFTDMAREG,THCON,3,2,128,64,73624
A,t3,13,CMPDMAREG,THCON,3,2,32,64,18321
A,t3,13,CMPDMAREG,THCON,3,2,64,64,36766
A,t3,13,CMPDMAREG,THCON,3,2,96,64,55188
A,t3,13,CMPDMAREG,THCON,3,2,128,64,73623
A,t3,14,RDCFG,CFG,3,2,32,64,6220
A,t3,14,RDCFG,CFG,3,2,64,64,12202
A,t3,14,RDCFG,CFG,3,2,96,64,18346
A,t3,14,RDCFG,CFG,3,2,128,64,24490
A,t3,15,SETRWC,MATH,3,2,32,64,6062
A,t3,15,SETRWC,MATH,3,2,64,64,12202
A,t3,15,SETRWC,MATH,3,2,96,64,18346
A,t3,15,SETRWC,MATH,3,2,128,64,24490
A,t3,16,INCRWC,MATH,3,2,32,64,6058
A,t3,16,INCRWC,MATH,3,2,64,64,12202
A,t3,16,INCRWC,MATH,3,2,96,64,18346
A,t3,16,INCRWC,MATH,3,2,128,64,24490
