ARCH: blackhole, CHIP_FREQ[MHz]: 1350, Max Compute Cores: 120
PCIe slot, core_x, core_y, RISC processor type, timer_id, time[cycles since reset], data, run host ID, trace id, trace id counter, zone name, type, source line, source file, meta data
0,1,2,BRISC,51381,16675099686036,0,0,,,BRISC-FW,ZONE_START,433,/home/nx09/nx09/nebriscv/tt-metal-0.74/tt-metal/tt_metal/hw/firmware/src/tt-1xx/brisc.cc,
0,1,2,BRISC,31418,16675099686646,0,0,,,BRISC-KERNEL,ZONE_START,77,/home/nx09/nx09/nebriscv/tt-metal-0.74/tt-metal/tt_metal/hw/firmware/src/tt-1xx/brisck.cc,
0,1,2,BRISC,12345,16675099686699,264982319071004,0,,,,TS_DATA,0,,
0,1,2,BRISC,12345,16675099691294,2271591023841547,0,,,,TS_DATA,0,,
0,1,2,BRISC,12345,16675099691381,266081830698772,0,,,,TS_DATA,0,,
0,1,2,BRISC,12345,16675099691698,266081830698773,0,,,,TS_DATA,0,,
0,1,2,BRISC,12345,16675099691761,2271591023841547,0,,,,TS_DATA,0,,
0,1,2,BRISC,12345,16675099691820,266081830698772,0,,,,TS_DATA,0,,
0,1,2,BRISC,12345,16675099692136,266081830698773,0,,,,TS_DATA,0,,
0,1,2,BRISC,12345,16675099692196,2271591023841547,0,,,,TS_DATA,0,,
0,1,2,BRISC,12345,16675099692255,266081830698772,0,,,,TS_DATA,0,,
0,1,2,BRISC,12345,16675099692571,266081830698773,0,,,,TS_DATA,0,,
0,1,2,BRISC,12345,16675099692632,2271591023841547,0,,,,TS_DATA,0,,
0,1,2,BRISC,12345,16675099692691,266081830698772,0,,,,TS_DATA,0,,
0,1,2,BRISC,12345,16675099693007,266081830698773,0,,,,TS_DATA,0,,
0,1,2,BRISC,12345,16675099693067,2271591023841547,0,,,,TS_DATA,0,,
0,1,2,BRISC,12345,16675099693126,266081830698772,0,,,,TS_DATA,0,,
0,1,2,BRISC,12345,16675099693442,266081830698773,0,,,,TS_DATA,0,,
0,1,2,BRISC,12345,16675099693502,2271591023841547,0,,,,TS_DATA,0,,
0,1,2,BRISC,12345,16675099693561,266081830698772,0,,,,TS_DATA,0,,
0,1,2,BRISC,12345,16675099693877,266081830698773,0,,,,TS_DATA,0,,
0,1,2,BRISC,12345,16675099693938,2271591023841547,0,,,,TS_DATA,0,,
0,1,2,BRISC,12345,16675099693997,266081830698772,0,,,,TS_DATA,0,,
0,1,2,BRISC,12345,16675099694313,266081830698773,0,,,,TS_DATA,0,,
0,1,2,BRISC,12345,16675099694373,2271591023841547,0,,,,TS_DATA,0,,
0,1,2,BRISC,12345,16675099694432,266081830698772,0,,,,TS_DATA,0,,
0,1,2,BRISC,12345,16675099694748,266081830698773,0,,,,TS_DATA,0,,
0,1,2,BRISC,31418,16675099694789,0,0,,,BRISC-KERNEL,ZONE_END,77,/home/nx09/nx09/nebriscv/tt-metal-0.74/tt-metal/tt_metal/hw/firmware/src/tt-1xx/brisck.cc,
0,1,2,BRISC,51381,16675099694890,0,0,,,BRISC-FW,ZONE_END,433,/home/nx09/nx09/nebriscv/tt-metal-0.74/tt-metal/tt_metal/hw/firmware/src/tt-1xx/brisc.cc,
0,1,2,NCRISC,49034,16675099686191,0,0,,,NCRISC-FW,ZONE_START,129,/home/nx09/nx09/nebriscv/tt-metal-0.74/tt-metal/tt_metal/hw/firmware/src/tt-1xx/ncrisc.cc,
0,1,2,NCRISC,13096,16675099686550,0,0,,,NCRISC-KERNEL,ZONE_START,69,/home/nx09/nx09/nebriscv/tt-metal-0.74/tt-metal/tt_metal/hw/firmware/src/tt-1xx/ncrisck.cc,
0,1,2,NCRISC,12345,16675099686660,2516782116901121,0,,,,TS_DATA,0,,
0,1,2,NCRISC,12345,16675099686747,264982319070982,0,,,,TS_DATA,0,,
0,1,2,NCRISC,12345,16675099687170,264982319070983,0,,,,TS_DATA,0,,
0,1,2,NCRISC,12345,16675099687231,2516782116901121,0,,,,TS_DATA,0,,
0,1,2,NCRISC,12345,16675099687287,264982319070982,0,,,,TS_DATA,0,,
0,1,2,NCRISC,12345,16675099687718,264982319070983,0,,,,TS_DATA,0,,
0,1,2,NCRISC,12345,16675099687776,2516782116901121,0,,,,TS_DATA,0,,
0,1,2,NCRISC,12345,16675099687832,264982319070982,0,,,,TS_DATA,0,,
0,1,2,NCRISC,12345,16675099688367,264982319070983,0,,,,TS_DATA,0,,
0,1,2,NCRISC,12345,16675099688425,2516782116901121,0,,,,TS_DATA,0,,
0,1,2,NCRISC,12345,16675099688481,264982319070982,0,,,,TS_DATA,0,,
0,1,2,NCRISC,12345,16675099688912,264982319070983,0,,,,TS_DATA,0,,
