ARCH: wormhole_b0, CHIP_FREQ[MHz]: 1000, Max Compute Cores: 64
PCIe slot, core_x, core_y, RISC processor type, timer_id, time[cycles since reset], data, run host ID, trace id, trace id counter, zone name, type, source line, source file, meta data
0,1,1,BRISC,30530,17094315941,0,0,,,BRISC-FW,ZONE_START,433,/home/nbrown23/tt-metal-0.74/tt-metal/tt_metal/hw/firmware/src/tt-1xx/brisc.cc,
0,1,1,BRISC,30604,17094316796,0,0,,,BRISC-KERNEL,ZONE_START,77,/home/nbrown23/tt-metal-0.74/tt-metal/tt_metal/hw/firmware/src/tt-1xx/brisck.cc,
0,1,1,BRISC,12345,17094316844,264982319071004,0,,,,TS_DATA,0,,
0,1,1,BRISC,12345,17094320701,2270491512078347,0,,,,TS_DATA,0,,
0,1,1,BRISC,12345,17094320795,264982319070996,0,,,,TS_DATA,0,,
0,1,1,BRISC,12345,17094321136,264982319070997,0,,,,TS_DATA,0,,
0,1,1,BRISC,12345,17094321217,2270491512078347,0,,,,TS_DATA,0,,
0,1,1,BRISC,12345,17094321280,264982319070996,0,,,,TS_DATA,0,,
0,1,1,BRISC,12345,17094321623,264982319070997,0,,,,TS_DATA,0,,
0,1,1,BRISC,12345,17094321695,2270491512078347,0,,,,TS_DATA,0,,
0,1,1,BRISC,12345,17094321758,264982319070996,0,,,,TS_DATA,0,,
0,1,1,BRISC,12345,17094322101,264982319070997,0,,,,TS_DATA,0,,
0,1,1,BRISC,12345,17094322173,2270491512078347,0,,,,TS_DATA,0,,
0,1,1,BRISC,12345,17094322236,264982319070996,0,,,,TS_DATA,0,,
0,1,1,BRISC,12345,17094322579,264982319070997,0,,,,TS_DATA,0,,
0,1,1,BRISC,12345,17094322651,2270491512078347,0,,,,TS_DATA,0,,
0,1,1,BRISC,12345,17094322714,264982319070996,0,,,,TS_DATA,0,,
0,1,1,BRISC,12345,17094323057,264982319070997,0,,,,TS_DATA,0,,
0,1,1,BRISC,12345,17094323129,2270491512078347,0,,,,TS_DATA,0,,
0,1,1,BRISC,12345,17094323192,264982319070996,0,,,,TS_DATA,0,,
0,1,1,BRISC,12345,17094323535,264982319070997,0,,,,TS_DATA,0,,
0,1,1,BRISC,12345,17094323607,2270491512078347,0,,,,TS_DATA,0,,
